Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio
2016-08-13 18:33:07.00,2016-08-13 20:33:07.00,8709.288497030735,54.287204,16.490401,5,27.21367661898427,6,120105.3086035943,32.75,30.81046166732036,204.609375,291.5579223632812,286.7536315917969,25,129.8496959989988
2016-08-13 18:33:08.00,2016-08-13 20:33:08.00,8710.288496017456,54.286955,16.490223,5,27.07356828018757,6,120135.3383052279,32.27999877929688,30.81046166732036,203.90625,291.5579223632812,286.7536315917969,25,117.9554126112562
2016-08-13 18:33:09.00,2016-08-13 20:33:09.00,8711.288496136665,54.286704,16.490022,5,27.45183746718753,8,120166.2568008265,31.23999977111816,30.81046166732036,203.90625,291.5579223632812,286.7536315917969,25,111.2830654169233
2016-08-13 18:33:10.00,2016-08-13 20:33:10.00,8712.288496911526,54.286450,16.489821,5,26.07401152773154,8,120197.3969758303,31.32999992370605,30.81046166732036,203.5546875,291.5579223632812,286.7536315917969,25,113.2549969391274
2016-08-13 18:33:11.00,2016-08-13 20:33:11.00,8713.288496553898,54.286191,16.489630,5,26.85289119767666,8,120228.7125857539,31.31999969482422,30.81046166732036,203.5546875,291.5579223632812,286.7536315917969,25,118.2354791640469
2016-08-13 18:33:12.00,2016-08-13 20:33:12.00,8714.288496315479,54.285951,16.489431,5,27.28901113255142,6,120258.4212730717,30.59000015258789,30.81046166732036,204.609375,291.5579223632812,286.7536315917969,25,130.0613192055627
2016-08-13 18:33:13.00,2016-08-13 20:33:13.00,8715.288496732712,54.285680,16.489219,5,27.54795039331923,8,120291.5605661357,30.21999931335449,30.81046166732036,204.609375,291.5579223632812,286.7536315917969,25,144.5975212105041
2016-08-13 18:33:14.00,2016-08-13 20:33:14.00,8716.288496017456,54.285434,16.489026,5,27.72619985604751,8,120321.7476247502,30.20999908447266,30.81046166732036,204.609375,291.5579223632812,286.7536315917969,25,154.2610748600943
2016-08-13 18:33:14.11,2016-08-13 20:33:14.11,8716.288496017456,54.285434,16.489026,5,27.72619985604751,8,120321.7476247502,30.20999908447266,31.67963927530653,204.609375,291.5579223632812,286.7536315917969,25,154.2610748600943
2016-08-13 18:33:15.00,2016-08-13 20:33:15.00,8717.28849709034,54.285200,16.488820,5,28.35309596225555,8,120350.994674686,29.39999961853027,31.67963927530653,205.3125,291.5579223632812,286.7536315917969,25,155.8672788535694
2016-08-13 18:33:16.00,2016-08-13 20:33:16.00,8718.288496255875,54.284957,16.488645,5,28.35309596225555,8,120380.3186811383,28.94000053405762,31.67963927530653,204.2578125,291.5579223632812,286.7536315917969,25,159.6787896375422
2016-08-13 18:33:17.00,2016-08-13 20:33:17.00,8719.288496553898,54.284725,16.488458,5,28.12566630239485,8,120408.90584373,28.6200008392334,31.67963927530653,204.2578125,291.5579223632812,286.7536315917969,25,170.4044071985516
2016-08-13 18:33:18.00,2016-08-13 20:33:18.00,8720.288495898247,54.284481,16.488267,5,27.76242002480721,8,120438.7676813503,28.61000061035156,31.67963927530653,203.90625,291.5579223632812,286.7536315917969,25,193.5885285695909
2016-08-13 18:33:19.00,2016-08-13 20:33:19.00,8721.288496553898,54.284248,16.488117,5,29.39246077840789,6,120466.5217952778,27.84000015258789,31.67963927530653,203.203125,291.5579223632812,286.7536315917969,25,200.4678789361305
2016-08-13 18:33:20.00,2016-08-13 20:33:20.00,8722.288496315479,54.284031,16.487957,5,28.41298078130623,6,120492.7402012929,27.1299991607666,31.67963927530653,203.203125,291.5579223632812,286.7536315917969,25,183.8488240664865
2016-08-13 18:33:21.00,2016-08-13 20:33:21.00,8723.288495600224,54.283808,16.487771,5,28.54336189962059,8,120520.3721608097,26.70999908447266,31.67963927530653,203.203125,291.5579223632812,286.7536315917969,25,159.683836898426
2016-08-13 18:33:22.00,2016-08-13 20:33:22.00,8724.288497149944,54.283592,16.487596,5,28.41678404418477,8,120546.9929852774,26.54000091552734,31.67963927530653,203.5546875,291.5579223632812,286.7536315917969,25,139.2008249396389
2016-08-13 18:33:23.00,2016-08-13 20:33:23.00,8725.288496613503,54.283378,16.487444,5,28.09241295894674,6,120572.8187933144,25.98999977111816,31.67963927530653,203.203125,291.5579223632812,286.7536315917969,25,123.8865197087442
2016-08-13 18:33:24.00,2016-08-13 20:33:24.00,8726.288495957851,54.283166,16.487271,5,28.21070695805282,8,120598.9327723398,25.51000022888184,31.67963927530653,203.90625,291.5579223632812,286.7536315917969,25,117.9650451074872
2016-08-13 18:33:25.00,2016-08-13 20:33:25.00,8727.288496136665,54.282950,16.487115,5,27.53654590929244,6,120624.9866680008,25.35000038146973,31.67963927530653,203.5546875,291.5579223632812,286.7536315917969,25,115.7363106075403
2016-08-13 18:33:26.00,2016-08-13 20:33:26.00,8728.288495838642,54.282744,16.486965,5,27.47780890459853,6,120649.8973721026,25,31.67963927530653,203.5546875,291.5579223632812,286.7536315917969,25,113.8917216886896
2016-08-13 18:33:27.00,2016-08-13 20:33:27.00,8729.288495719433,54.282547,16.486813,5,27.50709575050612,6,120673.928441722,24.72999954223633,31.67963927530653,203.203125,291.5579223632812,286.7536315917969,25,114.2751907250432
2016-08-13 18:33:28.00,2016-08-13 20:33:28.00,8730.288496494293,54.282343,16.486663,5,28.10641053631065,8,120698.6546182011,24.72999954223633,31.67963927530653,203.203125,291.5579223632812,286.7536315917969,25,112.3612158898957
2016-08-13 18:33:29.00,2016-08-13 20:33:29.00,8731.288496613503,54.282117,16.486516,5,28.81379875181727,6,120725.6163104515,25.18000030517578,31.67963927530653,203.90625,291.5579223632812,286.7536315917969,25,118.4755657335405
2016-08-13 18:33:29.12,2016-08-13 20:33:29.12,8731.288496613503,54.282117,16.486516,5,28.81379875181727,6,120725.6163104515,25.18000030517578,26.0708446707461,203.90625,291.5579223632812,286.7536315917969,25,118.4755657335405
2016-08-13 18:33:30.00,2016-08-13 20:33:30.00,8732.288495898247,54.281896,16.486376,5,31.02259372429218,8,120751.8235169892,25.36000061035156,26.0708446707461,202.5,291.5579223632812,286.7536315917969,25,120.4123587508937
2016-08-13 18:33:31.00,2016-08-13 20:33:31.00,8733.28849619627,54.281686,16.486226,5,31.96868621939105,8,120777.1798733418,25.36000061035156,26.0708446707461,202.5,291.5579223632812,286.7536315917969,25,123.5228051252397
2016-08-13 18:33:32.00,2016-08-13 20:33:32.00,8734.288496673107,54.281458,16.486086,5,32.69087655151849,6,120804.1696932502,25.29000091552734,26.0708446707461,202.8515625,291.5579223632812,286.7536315917969,25,131.9815913973694
2016-08-13 18:33:33.00,2016-08-13 20:33:33.00,8735.288496017456,54.281272,16.485909,5,30.36212889134411,6,120827.7721914162,23.93000030517578,26.0708446707461,204.609375,291.5579223632812,286.7536315917969,25,141.2826018832175
2016-08-13 18:33:34.00,2016-08-13 20:33:34.00,8736.288496136665,54.281092,16.485737,5,29.871558081461,6,120850.7412231772,23.38999938964844,26.0708446707461,205.3125,291.5579223632812,286.7536315917969,25,147.2298341811075
2016-08-13 18:33:35.00,2016-08-13 20:33:35.00,8737.288495779037,54.280915,16.485565,5,29.23171686863876,6,120873.3822901392,23.32999992370605,26.0708446707461,208.125,291.5579223632812,286.7536315917969,25,155.9981470847445
2016-08-13 18:33:36.00,2016-08-13 20:33:36.00,8738.288496911526,54.280717,16.485395,5,29.42646378588989,8,120898.0931185031,24.04000091552734,26.0708446707461,208.125,291.5579223632812,286.7536315917969,25,166.8539649529042
2016-08-13 18:33:37.00,2016-08-13 20:33:37.00,8739.28849619627,54.280546,16.485183,5,30.90638182523921,8,120921.5730224028,24.5,26.0708446707461,213.046875,291.5579223632812,286.7536315917969,25,169.5497283402718
2016-08-13 18:33:38.00,2016-08-13 20:33:38.00,8740.288496017456,54.280359,16.484971,5,30.77703162715544,8,120946.5081907868,25.52000045776367,26.0708446707461,215.15625,291.5579223632812,286.7536315917969,25,173.8655718608119
2016-08-13 18:33:39.00,2016-08-13 20:33:39.00,8741.288496375084,54.280172,16.484756,5,30.90356126799975,8,120971.6356998056,26.03000068664551,26.0708446707461,218.3203125,291.5579223632812,286.7536315917969,25,175.436507142971
2016-08-13 18:33:40.00,2016-08-13 20:33:40.00,8742.28849619627,54.279991,16.484519,5,30.52702323916749,8,120996.9820795125,25.65999984741211,26.0708446707461,220.78125,291.5579223632812,286.7536315917969,25,185.7840111811303
2016-08-13 18:33:41.00,2016-08-13 20:33:41.00,8743.288495719433,54.279814,16.484265,5,29.67352236880782,8,121022.7124005796,25.81999969482422,26.0708446707461,222.5390625,291.5579223632812,286.7536315917969,25,210.0731474476832
2016-08-13 18:33:42.00,2016-08-13 20:33:42.00,8744.288496792316,54.279653,16.483989,5,29.47613280653707,6,121048.0345349257,25.21999931335449,26.0708446707461,224.296875,291.5579223632812,286.7536315917969,25,230.0021192030327
2016-08-13 18:33:43.00,2016-08-13 20:33:43.00,8745.288497209549,54.279488,16.483722,5,28.26621106380432,8,121073.2479931506,25.42000007629395,26.0708446707461,226.0546875,291.5579223632812,286.7536315917969,25,250.4227857541632
2016-08-13 18:33:44.00,2016-08-13 20:33:44.00,8746.288497149944,54.279330,16.483441,5,28.26621106380432,8,121098.6410155764,25.42000007629395,26.0708446707461,226.0546875,291.5579223632812,286.7536315917969,25,281.227773993889
2016-08-13 18:33:44.11,2016-08-13 20:33:44.11,8746.288497149944,54.279330,16.483441,5,28.26621106380432,8,121098.6410155764,25.42000007629395,25.31672389068272,226.0546875,291.5579223632812,286.7536315917969,25,281.227773993889
2016-08-13 18:33:45.00,2016-08-13 20:33:45.00,8747.288497030735,54.279192,16.483184,5,26.33914658436371,8,121121.3145745888,24.45000076293945,25.31672389068272,229.5703125,291.5579223632812,286.7536315917969,25,345.0122775254824
2016-08-13 18:33:46.00,2016-08-13 20:33:46.00,8748.288496613503,54.279055,16.482868,5,26.38623129347646,8,121146.924022255,24.10000038146973,25.31672389068272,230.625,291.5579223632812,286.7536315917969,25,435.9151252885433
2016-08-13 18:33:47.00,2016-08-13 20:33:47.00,8749.288496315479,54.278920,16.482584,5,26.28116290801743,8,121170.7117903897,23.68000030517578,25.31672389068272,231.328125,291.5579223632812,286.7536315917969,25,632.2614996843471
2016-08-13 18:33:48.00,2016-08-13 20:33:48.00,8750.28849697113,54.278807,16.482268,5,24.54709800795517,8,121194.7699084953,23.61000061035156,25.31672389068272,232.734375,291.5579223632812,286.7536315917969,25,1473.653857098779
